Date,AC power(kW),AC Voltage(V),AC Current(I),DC power(kW),DC Voltage(V),DC Current(I)
2016-12-21 12:00,1.6,217.8,7.5,1.7,574.8,3
2016-12-21 13:00,1.6,217.8,7.7,1.7,582.2,3
2016-12-21 14:00,0.8,217.1,4.1,0.9,561.1,1.6
2016-12-21 15:00,0.8,218.2,3.8,0.8,568.5,1.5
2016-12-21 16:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 17:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 18:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 19:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 20:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 21:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 22:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-21 23:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 0:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 1:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 2:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 3:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 4:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 5:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 6:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 7:00,0,217.4,0.3,0.1,508.1,0.2
2016-12-22 8:00,0,218.9,0,0,522.4,0
2016-12-22 9:00,0.1,218.5,0.9,0.2,535.1,0.4
2016-12-22 10:00,0.3,218.6,1.7,0.4,551.9,0.7
2016-12-22 11:00,1.3,218.2,6,1.3,584,2.3
2016-12-22 12:00,0.5,218.2,2.3,0.5,557,0.9
2016-12-22 13:00,0.4,216,1.8,0.4,547,0.8
2016-12-22 14:00,0.7,215.8,3.3,0.7,572.8,1.3
2016-12-22 15:00,0.6,215.5,3.1,0.7,564.3,1.2
2016-12-22 16:00,0,215.2,0.1,0,486.4,0
2016-12-22 17:00,0,215.2,0.1,0,486.4,0
2016-12-22 18:00,0,215.2,0.1,0,486.4,0
2016-12-22 19:00,0,215.2,0.1,0,486.4,0
2016-12-22 20:00,0,215.2,0.1,0,486.4,0
2016-12-22 21:00,0,215.2,0.1,0,486.4,0
2016-12-22 22:00,0,215.2,0.1,0,486.4,0
2016-12-22 23:00,0,215.2,0.1,0,486.4,0
2016-12-23 0:00,0,215.2,0.1,0,486.4,0
2016-12-23 1:00,0,215.2,0.1,0,486.4,0
2016-12-23 2:00,0,215.2,0.1,0,486.4,0
2016-12-23 3:00,0,215.2,0.1,0,486.4,0
2016-12-23 4:00,0,215.2,0.1,0,486.4,0
2016-12-23 5:00,0,215.2,0.1,0,486.4,0
2016-12-23 6:00,0,215.2,0.1,0,486.4,0
2016-12-23 7:00,0,215.2,0.1,0,486.4,0
2016-12-23 8:00,0.2,217.2,0.9,0.2,567.3,0.4
2016-12-23 9:00,2,219.8,9.2,2.1,602.5,3.5
2016-12-23 10:00,3.7,219.6,17.1,3.9,613.5,6.5
2016-12-23 11:00,4.7,219.2,21.3,4.8,601.7,7.8
2016-12-23 12:00,1.5,218.3,7.2,1.6,604.4,2.6
2016-12-23 13:00,1.8,218.4,8.2,1.8,604.1,3
2016-12-23 14:00,0.8,220,3.9,0.9,586.9,1.5
2016-12-23 15:00,0.9,219.6,4.3,1,586.2,1.7
2016-12-23 16:00,0.2,219.8,0.9,0.2,549.1,0.4
2016-12-23 17:00,0,220.9,0,0,463.5,0
2016-12-23 18:00,0,220.9,0,0,463.5,0
2016-12-23 19:00,0,220.9,0,0,463.5,0
2016-12-23 20:00,0,220.9,0,0,463.5,0
2016-12-23 21:00,0,220.9,0,0,463.5,0
2016-12-23 22:00,0,220.9,0,0,463.5,0
2016-12-23 23:00,0,220.9,0,0,463.5,0
2016-12-24 0:00,0,220.9,0,0,463.5,0
2016-12-24 1:00,0,220.9,0,0,463.5,0
2016-12-24 2:00,0,220.9,0,0,463.5,0
2016-12-24 3:00,0,220.9,0,0,463.5,0
2016-12-24 4:00,0,220.9,0,0,463.5,0
2016-12-24 5:00,0,220.9,0,0,463.5,0
2016-12-24 6:00,0,220.9,0,0,463.5,0
2016-12-24 7:00,0,216.7,0,0,567.6,0.2
2016-12-24 8:00,0.7,216.4,3.3,0.7,595.9,1.2
2016-12-24 9:00,2,218.3,9.6,2.1,621.8,3.6
2016-12-24 10:00,7.5,221.3,34.1,7.7,623.2,12.5
2016-12-24 11:00,11.1,221.4,50.6,11.4,608.2,18.8
2016-12-24 12:00,13.8,222.5,62.3,14.2,592.7,24.1
2016-12-24 13:00,11,219.1,50.5,11.3,606.1,18.7
2016-12-24 14:00,11.3,221.9,51,11.6,606.1,19.2
2016-12-24 15:00,4.5,220.4,20.4,4.6,641.1,7.3
2016-12-24 16:00,1.2,217.8,5.8,1.3,618.1,2.1
2016-12-24 17:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-24 18:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-24 19:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-24 20:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-24 21:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-24 22:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-24 23:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 0:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 1:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 2:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 3:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 4:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 5:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 6:00,0.1,217.4,0.4,0.1,548.2,0.2
2016-12-25 7:00,0,218.6,0,0,379,0
2016-12-25 8:00,0.5,219.5,2.5,0.6,584.2,0.9
2016-12-25 9:00,2,220.3,9.4,2.1,622.9,3.3
2016-12-25 10:00,4.7,220.4,21.5,4.8,637.7,7.6
2016-12-25 11:00,12.8,221.5,58.1,12.9,595,22.2
2016-12-25 12:00,13.3,221.3,60.4,13.8,581.9,23.8
2016-12-25 13:00,9.8,220.1,44.7,10,578.3,17.8
2016-12-25 14:00,7.7,219,35.5,7.9,603.4,13.2
2016-12-25 15:00,4.9,217.8,22.5,5,628,8.1
2016-12-25 16:00,1.2,217.2,5.7,1.3,604.9,2.1
2016-12-25 17:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-25 18:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-25 19:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-25 20:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-25 21:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-25 22:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-25 23:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 0:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 1:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 2:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 3:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 4:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 5:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 6:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 7:00,0.1,217.3,0.7,0.1,550.9,0.3
2016-12-26 8:00,0.1,216.7,0.5,0.1,456.6,0.2
2016-12-26 9:00,0.4,217.3,2,0.4,563.3,0.8
2016-12-26 10:00,1,217.6,4.8,1.1,585.3,1.8
2016-12-26 11:00,0.4,218,2.2,0.5,559.3,0.9
2016-12-26 12:00,0.6,219.7,3.1,0.7,566.5,1.3
2016-12-26 13:00,1.1,217,5.3,1.2,584.8,2
2016-12-26 14:00,0.6,218.7,2.8,0.6,567.4,1.1
2016-12-26 15:00,0.5,220.3,2.6,0.6,567.3,1
2016-12-26 16:00,0.2,219.9,0.9,0.2,560,0.4
2016-12-26 17:00,0,217.9,0,0,453.8,0
2016-12-26 18:00,0,217.9,0,0,453.8,0
2016-12-26 19:00,0,217.9,0,0,453.8,0
2016-12-26 20:00,0,217.9,0,0,453.8,0
2016-12-26 21:00,0,217.9,0,0,453.8,0
2016-12-26 22:00,0,217.9,0,0,453.8,0
2016-12-26 23:00,0,217.9,0,0,453.8,0
2016-12-27 0:00,0,217.9,0,0,453.8,0
2016-12-27 1:00,0,217.9,0,0,453.8,0
2016-12-27 2:00,0,217.9,0,0,453.8,0
2016-12-27 3:00,0,217.9,0,0,453.8,0
2016-12-27 4:00,0,217.9,0,0,453.8,0
2016-12-27 5:00,0,217.9,0,0,453.8,0
2016-12-27 6:00,0,217.9,0,0,453.8,0
2016-12-27 7:00,0,217.9,0,0,453.8,0
2016-12-27 8:00,0.2,217.4,1.1,0.2,497.9,0.4
2016-12-27 9:00,1.4,218,6.5,1.4,603.2,2.3
2016-12-27 10:00,10.4,222.5,46.9,10.7,615.3,17.5
2016-12-27 11:00,11.8,220.8,53.2,11.9,627.4,19.1
2016-12-27 12:00,13.3,222.1,59.1,13.2,617.7,21.2
2016-12-27 13:00,14,221.3,63.3,14.4,600.4,24
2016-12-27 14:00,13,221.2,62.4,15,597.5,25.1
2016-12-27 15:00,5.1,219.3,23.5,5.3,633.6,8.7
2016-12-27 16:00,0.7,217.4,3.3,0.7,653.6,1.1
2016-12-27 17:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-27 18:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-27 19:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-27 20:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-27 21:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-27 22:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-27 23:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 0:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 1:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 2:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 3:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 4:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 5:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 6:00,0.1,217,0.4,0.1,548.5,0.2
2016-12-28 7:00,0,218.5,0.2,0,580.7,0.1
2016-12-28 8:00,0.6,219.6,2.9,0.6,646.5,1
2016-12-28 9:00,6.2,219.5,28.3,6.3,541.7,11.7
2016-12-28 10:00,14.3,218.6,65.4,14.7,587.7,24.9
2016-12-28 11:00,16.5,220,74.9,16.9,571.6,29.7
2016-12-28 12:00,17,220.2,77.4,17.5,558.1,31.2
2016-12-28 13:00,16.4,220.8,74.6,16.9,556.4,30.3
2016-12-28 14:00,14.6,221,66.2,15,562.5,26.7
2016-12-28 15:00,5.6,218.2,25.8,5.8,609.9,9.8
2016-12-28 16:00,0.5,221.2,2.6,0.6,640.6,1
2016-12-28 17:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-28 18:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-28 19:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-28 20:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-28 21:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-28 22:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-28 23:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 0:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 1:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 2:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 3:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 4:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 5:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 6:00,0.1,221.8,0.5,0.1,535.4,0.2
2016-12-29 7:00,0.2,218.8,0.9,0.2,424,0.4
2016-12-29 8:00,0.2,217,1.3,0.3,571.9,0.5
2016-12-29 9:00,0.6,217.1,3.1,0.7,591.9,1.1
2016-12-29 10:00,0.7,219,3.5,0.8,590.3,1.3
2016-12-29 11:00,13.7,222.1,61.6,14.1,619.5,22.8
2016-12-29 12:00,6.1,220.4,27.5,6.2,611.8,9.7
2016-12-29 13:00,14.1,221.6,63.7,14.6,602.6,24.3
2016-12-29 14:00,15.1,223.2,67.6,15.5,594.1,26.1
2016-12-29 15:00,6.2,220.5,28.3,6.4,630.4,10.5
2016-12-29 16:00,0.6,217.6,3.1,0.7,656.3,1.1
2016-12-29 17:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-29 18:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-29 19:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-29 20:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-29 21:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-29 22:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-29 23:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 0:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 1:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 2:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 3:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 4:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 5:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 6:00,0.1,220.1,0.5,0.1,500.1,0.2
2016-12-30 7:00,0,220.1,0.4,0,609.5,0.1
2016-12-30 8:00,0.6,219.5,3.1,0.7,636.2,1.1
2016-12-30 9:00,5,220.4,23.1,5.2,568.2,9.6
2016-12-30 10:00,13.5,222.7,60.7,13.8,595.4,23.2
2016-12-30 11:00,14,220.8,63.3,14.3,579.5,24.5
2016-12-30 12:00,16.5,222.7,74,16.9,575.2,29.4
2016-12-30 13:00,12.9,221.2,58.1,13.1,591.3,22.3
2016-12-30 14:00,14.9,221.4,67.2,15.2,573.8,26.6
2016-12-30 15:00,5.9,219,27.2,6.2,617.6,10.4
2016-12-30 16:00,0.6,217.9,2.9,0.7,645.9,1.1
2016-12-30 17:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-30 18:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-30 19:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-30 20:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-30 21:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-30 22:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-30 23:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 0:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 1:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 2:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 3:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 4:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 5:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 6:00,0.1,218.6,0.4,0.1,553.4,0.2
2016-12-31 7:00,0,218.6,0.3,0.1,518.1,0.2
2016-12-31 8:00,0.9,218.7,4.2,0.9,639.5,1.4
2016-12-31 9:00,4.9,219.8,22.3,5,597.5,8.8
2016-12-31 10:00,9.2,221.3,41.8,9.5,608.9,15.7
2016-12-31 11:00,5.1,220.1,23.4,5.3,617.1,8.6
2016-12-31 12:00,2.9,220.1,13.1,3,607.7,5
2016-12-31 13:00,1.3,218.3,6.3,1.4,591.7,2.4
2016-12-31 14:00,7.5,221,34.2,7.8,613,12.8
2016-12-31 15:00,6,220.1,27.4,6.2,612.5,10.2
2016-12-31 16:00,0.9,217.9,4.6,1,590,1.8
2016-12-31 17:00,0.1,217.8,0.5,0.1,546.3,0.2
2016-12-31 18:00,0.1,217.8,0.5,0.1,546.3,0.2
2016-12-31 19:00,0.1,217.8,0.5,0.1,546.3,0.2
2016-12-31 20:00,0.1,217.8,0.5,0.1,546.3,0.2
2016-12-31 21:00,0.1,217.8,0.5,0.1,546.3,0.2
2016-12-31 22:00,0.1,217.8,0.5,0.1,546.3,0.2
2016-12-31 23:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 0:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 1:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 2:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 3:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 4:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 5:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 6:00,0.1,217.8,0.5,0.1,546.3,0.2
2017-01-01 7:00,0.1,220.3,0.5,0.1,525.7,0.2
2017-01-01 8:00,0.4,219.5,1.9,0.4,581.2,0.8
2017-01-01 9:00,2.2,219.7,10.4,2.3,623.2,3.8
2017-01-01 10:00,3.3,220.5,15.1,3.4,624.1,5.5
2017-01-01 11:00,11.4,221.1,51.6,11.7,601.8,19.8
2017-01-01 12:00,14.7,221.9,66.2,15.1,563.3,26.7
2017-01-01 13:00,13.8,221.7,62.4,14.2,566.7,25.1
2017-01-01 14:00,11.6,220.9,52.7,11.9,579.4,20.7
2017-01-01 15:00,5.2,218.1,24,5.4,623.7,8.9
2017-01-01 16:00,1.2,216.6,5.9,1.3,630.4,2.1
2017-01-01 17:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-01 18:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-01 19:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-01 20:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-01 21:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-01 22:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-01 23:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 0:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 1:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 2:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 3:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 4:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 5:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 6:00,0.1,216.7,0.7,0.2,558.2,0.3
2017-01-02 7:00,0.1,218,0.4,0.1,526.4,0.2
2017-01-02 8:00,0.8,219.2,3.8,0.8,598.9,1.4
2017-01-02 9:00,2.4,219,11.2,2.5,627.2,4.1
2017-01-02 10:00,8,220.9,36.2,8.2,620.3,13.1
2017-01-02 11:00,11.3,220.3,51.3,11.6,584.9,20.3
2017-01-02 12:00,15.3,223.3,69,15.8,550.2,28.7
2017-01-02 13:00,6.5,218.9,28.1,6.2,577.8,11
2017-01-02 14:00,5.7,218.6,25.8,5.7,582.4,9.6
2017-01-02 15:00,0.9,217.9,4.1,0.9,569.4,1.7
2017-01-02 16:00,0.3,219.6,1.4,0.3,547.3,0.6
2017-01-02 17:00,0,219.2,0.1,0,522.6,0.1
2017-01-02 18:00,0,219.2,0.1,0,522.6,0.1
2017-01-02 19:00,0,219.2,0.1,0,522.6,0.1
2017-01-02 20:00,0,219.2,0.1,0,522.6,0.1
2017-01-02 21:00,0,219.2,0.1,0,522.6,0.1
2017-01-02 22:00,0,219.2,0.1,0,522.6,0.1
2017-01-02 23:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 0:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 1:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 2:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 3:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 4:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 5:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 6:00,0,219.2,0.1,0,522.6,0.1
2017-01-03 7:00,0.1,220.3,0.6,0.1,530.6,0.3
2017-01-03 8:00,1.2,218.6,5.7,1.3,626.5,2
2017-01-03 9:00,4.5,220.2,20.8,4.7,656.3,7.2
2017-01-03 10:00,10.5,220.6,47.8,10.8,608.9,17.9
2017-01-03 11:00,12.9,220.2,58.6,13.2,581.8,22.6
2017-01-03 12:00,13.9,220.1,63.4,14.3,577.3,24.9
2017-01-03 13:00,13.6,221,61.9,14,575.9,24.4
2017-01-03 14:00,12.2,222.4,55,12.5,577.9,21.7
2017-01-03 15:00,5,220.1,22.8,5.2,611.9,8.7
2017-01-03 16:00,0.8,217.6,3.9,0.9,634.1,1.4
2017-01-03 17:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-03 18:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-03 19:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-03 20:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-03 21:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-03 22:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-03 23:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 0:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 1:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 2:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 3:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 4:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 5:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 6:00,0.1,218,0.5,0.1,482.7,0.2
2017-01-04 7:00,0,217.1,0,0,630,0
2017-01-04 8:00,0.7,217.5,3.6,0.8,596.6,1.3
2017-01-04 9:00,3.3,219.1,15.2,3.1,646.1,5
2017-01-04 10:00,5.2,218,24,5.3,627.1,8.6
2017-01-04 11:00,4.4,217.6,20.3,4.5,615.8,7.4
2017-01-04 12:00,6.5,219.9,29.7,6.7,611.6,11
2017-01-04 13:00,10,219.7,46.2,10.4,597.9,17.3
2017-01-04 14:00,6.3,220.2,31.7,7,600.9,11.5
2017-01-04 15:00,3.8,218.2,17.8,4,625.4,6.4
2017-01-04 16:00,2,217.7,9.4,2.1,623.7,3.3
2017-01-04 17:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-04 18:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-04 19:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-04 20:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-04 21:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-04 22:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-04 23:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 0:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 1:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 2:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 3:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 4:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 5:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 6:00,0.2,218.3,0.9,0.2,545.4,0.4
2017-01-05 7:00,0,218.4,0,0,370.4,0
2017-01-05 8:00,0.4,219.9,2.1,0.5,576.7,0.8
2017-01-05 9:00,1.5,219.7,6.9,1.5,605,2.6
2017-01-05 10:00,3.1,218.8,14.4,3.2,618.4,5.2
2017-01-05 11:00,4.6,220.1,20.9,4.7,616.9,7.6
2017-01-05 12:00,4.3,218.1,20.1,4.5,604.9,7.5
2017-01-05 13:00,3,220.3,13.6,3.1,599.5,5.1
2017-01-05 14:00,2.8,220.1,12.7,2.9,594.8,4.8
2017-01-05 15:00,1.7,218.1,8.1,1.8,589.5,3
2017-01-05 16:00,0.7,217.7,3.4,0.8,570.2,1.3
2017-01-05 17:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-05 18:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-05 19:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-05 20:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-05 21:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-05 22:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-05 23:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 0:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 1:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 2:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 3:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 4:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 5:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 6:00,0.1,218,0.4,0.1,458.6,0.2
2017-01-06 7:00,0,218.9,0.3,0,321.4,0.1
2017-01-06 8:00,1.1,218.3,5.1,1.1,630.6,1.8
2017-01-06 9:00,6.4,220.4,29.4,6.6,546.1,12.1
2017-01-06 10:00,12.6,222,57,12.9,573.6,22.6
2017-01-06 11:00,14.5,221.4,65.9,14.9,554.8,27
2017-01-06 12:00,15.5,222.2,70.1,16,554.5,28.8
2017-01-06 13:00,14.9,220.3,67.8,15.3,556.4,27.6
2017-01-06 14:00,12.8,221.2,58,13.1,567.1,23.3
2017-01-06 15:00,6,218.3,27.4,6.1,604.4,10.4
2017-01-06 16:00,1.1,218.9,5,1.1,628.9,1.8
2017-01-06 17:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-06 18:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-06 19:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-06 20:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-06 21:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-06 22:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-06 23:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 0:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 1:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 2:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 3:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 4:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 5:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 6:00,0.1,219.4,0.5,0.1,532.9,0.2
2017-01-07 7:00,0.1,217.7,0.6,0.1,602.1,0.3
2017-01-07 8:00,1.3,218.6,6,1.3,623.8,2.1
2017-01-07 9:00,3.9,222.1,17.8,4,641.3,6.4
2017-01-07 10:00,4.4,219.5,20.4,4.6,627.1,7.4
2017-01-07 11:00,6.1,221.2,28,6.5,611.4,10.8
2017-01-07 12:00,4.4,221,20.1,4.6,600.4,7.6
2017-01-07 13:00,6.4,220.9,27.8,6.3,601.7,10.5
2017-01-07 14:00,2.6,220,12.2,2.7,593.2,4.7
2017-01-07 15:00,1.9,219.8,8.9,2,591.4,3.4
2017-01-07 16:00,0.5,219.3,2.6,0.6,559,1.1
2017-01-07 17:00,0,218,0.1,0,476.6,0
2017-01-07 18:00,0,218,0.1,0,476.6,0
2017-01-07 19:00,0,218,0.1,0,476.6,0
2017-01-07 20:00,0,218,0.1,0,476.6,0
2017-01-07 21:00,0,218,0.1,0,476.6,0
2017-01-07 22:00,0,218,0.1,0,476.6,0
2017-01-07 23:00,0,218,0.1,0,476.6,0
2017-01-08 0:00,0,218,0.1,0,476.6,0
